MLS#,Type,Prop. Cat.,Prop. Cond.,Tax,Address,City,Zip,Area,BD,Baths,# Levels,Apx Sqft,Price SqFt,Sld Price Sqft,Lot Size,Pend. Date,DOM,CDOM,List Date,List Price,Sold Date,Price,Yr. Built,HOA Dues,# Garage,# Fireplaces,Terms
101262440,CONDO,RES,RESALE,4358.57,559 N HAYDEN BAY DR,Portland,97217,141,2,1.1,2,1120,231,227,,4/10/2025,27,27,3/14/2025,"$259,000 ",4/28/2025,"$255,000 ",1972,501,1,1,"CASH, CONV, FHA, VA"
468674006,CONDO,RES,RESTORD,2472,708 N KILLINGSWORTH ST #13,Portland,97217,$141 ,1,1,1,526,475,486,,4/30/2025,89,144,1/31/2025,"$249,999 ",5/30/2025,"$255,999 ",1913,278,0,,"CASH, CONV, FHA, VA"
24259800,CONDO,RES,NEW,0,6623 N Fessenden ST #4,Portland,97203,141,2,2.1,2,922,271,279,,7/8/2024,33,33,6/5/2024,"$249,900 ",8/15/2024,"$257,900 ",2024,33,0,,"CASH, CONV, FHA, VA"
23034877,CONDO,RES,NEW,0,5613 N Lombard ST #9,Portland,97203,$141 ,2,1.1,2,762,341,339,,9/28/2023,3,,9/25/2023,"$259,900 ",10/31/2023,"$259,000 ",2023,,0,1,"CASH, CONV, FHA, VA"
23446626,FLTHOME,RES,RESALE,2511.75,225 N Bridgeton RD,Portland,97217,141,3,1,2,1245,208,208,"0-2,999SF",8/27/2023,189,,2/19/2023,"$259,000 ",9/28/2023,"$259,000 ",1991,,0,1,"CASH, CONV"
23166073,ATTACHD,RES,APPROX,2858.23,3928 N JUNEAU ST,Portland,97217,$141 ,3,1,1,978,270,265,"0-2,999SF",10/25/2023,47,47,9/8/2023,"$265,000 ",12/15/2023,"$259,539 ",1972,189,1,,"CASH, CONV, VA"
23320583,CONDO,RES,NEW,0,5605 N Lombard ST #11,Portland,97203,141,2,1.1,2,774,335,335,,10/17/2023,49,,8/29/2023,"$259,900 ",11/9/2023,"$259,900 ",2023,30,0,1,"CASH, CONV, FHA, VA"
24279790,CONDO,RES,NEW,0,6832 N Montana AVE #2,Portland,97217,$141 ,2,2.1,2,860,308,302,,6/17/2024,143,143,1/26/2024,"$264,900 ",7/5/2024,"$259,900 ",2023,40,0,,"CASH, CONV, FHA, VA"
24383829,CONDO,RES,NEW,0,6641 N Fessenden ST #7,Portland,97203,141,2,2.1,2,940,276,276,,10/26/2024,30,30,9/26/2024,"$259,900 ",12/6/2024,"$259,900 ",2024,24,0,,"CASH, CONV, FHA, VA"
24505990,CONDO,RES,NEW,0,6671 N Fessenden ST #12,Portland,97203,$141 ,2,2.1,2,940,276,276,,1/28/2025,124,124,9/26/2024,"$259,900 ",2/21/2025,"$259,900 ",2024,24,0,1,"CASH, CONV, FHA, VA"
232833463,CONDO,RES,NEW,0,6651 N Fessenden ST #16,Portland,97203,141,2,2.1,2,940,265,276,,4/3/2025,64,64,1/29/2025,"$249,900 ",5/5/2025,"$259,900 ",2024,24,0,,"CASH, CONV, FHA, VA"
23502481,DETACHD,RES,FIXER,2993.3,6811 N COLUMBIA BLVD,Portland,97203,141,2,1,1,792,410,328,"10K-14,999SF",1/22/2024,66,66,11/17/2023,"$325,000 ",2/7/2024,"$260,000 ",1919,,0,,"CASH, OWNCONT"
24519585,CONDO,RES,NEW,0,6665 N Fessenden ST #23,Portland,97203,141,2,1.1,2,677,369,384,,4/17/2025,316,316,6/5/2024,"$249,900 ",5/12/2025,"$260,000 ",2024,24,0,,"CASH, CONV, FHA, VA"
24545967,CONDO,RES,REMOD,3264.63,7112 N RICHMOND AVE #2,Portland,97203,141,2,1,1,661,385,393,,3/10/2024,51,51,1/19/2024,"$255,000 ",4/26/2024,"$260,000 ",1970,375,0,,"CASH, CONV, FHA, VA"
24178300,CONDO,RES,NEW,0,7470 N Macrum AVE #5,Portland,97203,$141 ,2,2.1,2,832,318,312,,9/18/2024,195,195,3/7/2024,"$264,900 ",10/28/2024,"$260,200 ",2024,63,0,,"CASH, CONV, FHA, VA"
24260814,CONDO,RES,RESALE,3722.81,7107 N JOHN AVE,Portland,97203,141,2,1.1,2,941,286,276,,8/16/2024,29,29,7/18/2024,"$269,900 ",9/23/2024,"$260,550 ",2005,40,0,,"CASH, CONV"
24303454,CONDO,RES,NEW,0,7464 N Macrum AVE #8,Portland,97203,$141 ,2,2.1,2,832,312,317,,6/17/2024,46,46,5/2/2024,"$259,900 ",7/22/2024,"$264,000 ",2024,63,0,,"CASH, CONV, FHA, VA"
23062359,CONDO,RES,RESALE,3642.2,8411 N PRINCETON ST,Portland,97203,141,2,1.1,2,941,313,281,,11/25/2023,22,98,11/3/2023,"$295,000 ",1/16/2024,"$265,000 ",2005,30,0,,"CASH, CONV"
24090831,CONDO,RES,NEW,0,6647 N Fessenden ST #10,Portland,97203,$141 ,2,2.1,2,895,268,296,,2/3/2025,130,130,9/26/2024,"$239,900 ",2/28/2025,"$265,000 ",2024,24,0,,"CASH, CONV, FHA, VA"
24113086,DETACHD,RES,RESALE,4968.51,6900 N ROBERTS AVE,Portland,97203,141,5,3,3,2618,171,101,"15K-19,999SF",11/15/2024,77,77,8/30/2024,"$449,900 ",12/27/2024,"$265,000 ",1936,,2,1,"CASH, CONV, FHA, VA"
23682132,CONDO,RES,NEW,0,5609 N Lombard ST #10,Portland,97203,$141 ,2,1.1,2,762,341,349,,9/24/2023,26,,8/29/2023,"$259,900 ",11/14/2023,"$266,000 ",2023,,0,1,"CASH, CONV, FHA, VA"
24203844,CONDO,RES,NEW,0,8476 N Willamette BLVD #5,Portland,97203,141,2,1.1,2,759,349,351,,5/6/2025,223,223,9/25/2024,"$264,900 ",6/11/2025,"$266,900 ",2024,40,0,,"CASH, CONV, FHA, VA"
128975422,CONDO,RES,NEW,0,8480 N Willamette BLVD #3,Portland,97203,$141 ,2,1.1,2,759,342,351,,5/7/2025,121,121,1/6/2025,"$259,900 ",6/17/2025,"$267,000 ",2024,40,0,,"CASH, CONV, FHA, VA"
23103122,CONDO,RES,NEW,0,5617 N Lombard ST #8,Portland,97203,141,2,1.1,2,762,341,350,,9/15/2023,0,,9/15/2023,"$259,900 ",10/30/2023,"$267,400 ",2023,30,0,1,"CASH, CONV, FHA, VA"
23248524,CONDO,RES,NEW,0,1211 N Winchell ST #3,Portland,97217,$141 ,2,2.1,2,899,300,300,,1/15/2024,139,,8/29/2023,"$269,900 ",2/23/2024,"$269,900 ",2023,88,0,,"CASH, CONV, VA"
23475391,CONDO,RES,NEW,0,1207 N Winchell ST #5,Portland,97217,141,2,2.1,2,899,300,300,,7/2/2024,308,308,8/29/2023,"$269,900 ",7/26/2024,"$269,900 ",2023,88,0,,"CASH, CONV, VA"
24006617,CONDO,RES,NEW,0,1213 N Winchell ST #2,Portland,97217,$141 ,2,2.1,2,899,300,300,,5/1/2024,42,42,3/20/2024,"$269,900 ",6/7/2024,"$269,900 ",2023,88,0,,"CASH, CONV, VA"
24343248,CONDO,RES,NEW,0,1209 N Winchell ST #4,Portland,97217,141,2,2.1,2,899,300,300,,3/19/2024,64,64,1/15/2024,"$269,900 ",5/20/2024,"$269,900 ",2023,88,0,,"CASH, CONV, VA"
24466739,CONDO,RES,NEW,0,7476 N Macrum AVE #2,Portland,97203,$141 ,2,2.1,2,886,304,304,,4/18/2024,98,98,1/11/2024,"$269,900 ",6/11/2024,"$269,900 ",2024,63,0,,"CASH, CONV, FHA, VA"
23462105,DETACHD,RES,APPROX,3423.1,833 N TERRY ST,Portland,97217,141,2,1,3,2310,149,116,"3K-4,999SF",2/12/2024,143,143,9/22/2023,"$344,900 ",2/23/2024,"$270,000 ",1912,,0,1,CASH
24226154,CONDO,RES,NEW,0,8621 N Hodge AVE #2,Portland,97203,$141 ,2,2.1,2,768,357,351,,2/13/2025,132,132,10/4/2024,"$274,900 ",3/7/2025,"$270,000 ",2024,40,0,,"CASH, CONV, FHA, VA"
24484853,DETACHD,RES,RESALE,4715.69,6251 N ASTOR ST,Portland,97203,141,3,1,1,1548,193,174,"5K-6,999SF",8/12/2024,10,10,8/2/2024,"$300,000 ",9/10/2024,"$270,000 ",1978,,0,1,CASH
24623383,CONDO,RES,NEW,0,7466 N Macrum AVE #9,Portland,97203,$141 ,2,2.1,2,832,312,324,,5/30/2024,52,52,4/8/2024,"$259,900 ",7/12/2024,"$270,000 ",2024,63,0,,"CASH, CONV, FHA, VA"
312696801,CONDO,RES,NEW,0,8482 N Willamette BLVD #2,Portland,97203,141,2,1.1,2,759,355,355,,5/12/2025,126,126,1/6/2025,"$269,900 ",6/10/2025,"$270,000 ",2024,40,0,,"CASH, CONV, FHA, VA"
373753683,CONDO,RES,REMOD,5058.89,5025 N MINNESOTA AVE #202,Portland,97217,$141 ,2,1,1,915,300,295,,6/2/2025,132,132,1/21/2025,"$274,900 ",6/20/2025,"$270,000 ",2018,324,0,,"CASH, CONV, FHA, VA"
23623278,CONDO,RES,REMOD,3066.75,8521 N Edison ST A6,Portland,97203,141,2,1,1,778,345,348,,10/18/2023,26,26,9/22/2023,"$269,000 ",11/14/2023,"$270,800 ",1970,318,0,0,"CASH, CONV"
24694882,DETACHD,RES,FIXER,2124.13,9525 N BURR AVE,Portland,97203,$141 ,2,1,1,696,373,389,"7K-9,999SF",3/16/2024,3,3,3/13/2024,"$260,000 ",4/5/2024,"$271,000 ",1917,,0,,"CASH, REHAB"
24222317,CONDO,RES,NEW,0,7468 N Macrum AVE #10,Portland,97203,141,2,2.1,2,832,318,326,,11/6/2024,226,226,3/25/2024,"$264,900 ",12/17/2024,"$271,900 ",2024,63,0,,"CASH, CONV, FHA, VA"
24542670,CONDO,RES,NEW,0,7462 N Macrum AVE #7,Portland,97203,$141 ,2,2.1,2,886,304,306,,5/20/2024,32,32,4/18/2024,"$269,900 ",6/21/2024,"$271,900 ",2024,63,0,,"CASH, CONV, FHA, VA"
23158429,DETACHD,RES,FIXER,1786.94,925 N RUSSET ST,Portland,97217,141,2,1,2,1476,182,184,"7K-9,999SF",7/29/2023,2,2,7/27/2023,"$269,000 ",8/15/2023,"$272,500 ",1922,,0,,CASH
24164255,CONDO,RES,RESALE,3516.64,8639 N CRAWFORD ST,Portland,97203,$141 ,2,1,2,900,300,302,,7/26/2024,102,156,4/15/2024,"$270,000 ",8/30/2024,"$272,500 ",2008,434,2,,"CASH, CONV, VA"
24625906,DETACHD,RES,FIXER,3436.34,7805 N SMITH ST,Portland,97035,141,2,1,3,1520,213,179,"5K-6,999SF",2/7/2025,178,178,8/13/2024,"$325,000 ",3/10/2025,"$272,500 ",1928,,0,,CASH
23321821,CONDO,RES,NEW,0,5621 N Lombard ST #7,Portland,97203,$141 ,2,1.1,2,762,373,358,,12/5/2023,98,,8/29/2023,"$284,900 ",1/10/2024,"$273,000 ",2023,30,0,1,"CASH, CONV, FHA, VA"
24644894,CONDO,RES,NEW,0,8478 N Willamette BLVD #4,Portland,97203,141,2,1.1,,759,355,362,,2/26/2025,181,181,8/29/2024,"$269,900 ",3/20/2025,"$274,900 ",2024,40,0,,"CASH, CONV, FHA, VA"
23117777,ATTACHD,RES,FIXER,2460.1,3833 N JUNEAU ST,Portland,97217,$141 ,3,1,1,920,280,298,"0-2,999SF",5/31/2023,1,1,5/30/2023,"$258,000 ",7/11/2023,"$275,000 ",1973,181,1,,"CASH, CONV"
23119377,FLTHOME,RES,RESALE,2151,429 N Bridgeton RD 7A,Portland,97217,141,2,1.1,2,1152,242,238,"0-2,999SF",6/22/2023,34,,5/19/2023,"$279,000 ",7/10/2023,"$275,000 ",2001,,0,,"CASH, CONV"
24404499,CONDO,RES,APPROX,3376.73,8633 N CRAWFORD ST,Portland,97203,$141 ,1,1,3,894,307,307,,2/28/2025,148,148,10/3/2024,"$275,000 ",3/19/2025,"$275,000 ",2008,502,1,,"CASH, CONV"
24512014,CONDO,RES,NEW,0,8474 N Willamette BLVD #6,Portland,97203,141,2,1.1,,775,361,354,,1/5/2025,129,129,8/29/2024,"$279,900 ",1/31/2025,"$275,000 ",2024,40,0,,"CASH, CONV, FHA, VA"
24623677,DETACHD,RES,FIXER,2167.84,1268 N FARRAGUT ST,Portland,97217,$141 ,3,1,3,1840,163,149,"3K-4,999SF",1/26/2024,2,2,1/24/2024,"$300,000 ",2/26/2024,"$275,000 ",1928,,1,1,"CASH, REHAB"
24589925,FLTHOME,RES,RESALE,2620.27,209 N Bridgeton RD,Portland,97217,141,2,1,1,963,280,286,"0-2,999SF",1/27/2025,81,,11/7/2024,"$269,900 ",3/6/2025,"$276,000 ",1940,,0,1,"CASH, CONV"
23114303,CONDO,RES,REMOD,2903.36,7529 N LEAVITT AVE #4-3,Portland,97203,$141 ,1,1,1,728,384,380,,6/21/2023,13,13,6/8/2023,"$280,000 ",7/7/2023,"$277,000 ",2007,209,0,1,"CASH, CONV"
24403769,DETACHD,RES,FIXER,2936.3,9564 N BUCHANAN AVE,Portland,97203,141,2,1.1,2,1540,194,180,"5K-6,999SF",10/4/2024,7,7,9/27/2024,"$300,000 ",11/7/2024,"$278,000 ",1922,,1,,CASH
24484856,CONDO,RES,NEW,0,6828 N Montana AVE #4,Portland,97217,$141 ,2,2.1,2,860,313,323,,3/5/2024,39,39,1/26/2024,"$269,900 ",3/29/2024,"$278,267 ",2024,40,0,,"CASH, CONV, FHA, VA"
23527047,CONDO,RES,REMOD,4592.95,141 N HAYDEN BAY DR,Portland,97217,141,1,1,1,905,308,308,,4/11/2024,90,90,1/12/2024,"$279,000 ",4/29/2024,"$279,000 ",1991,553,1,1,"CONV, FHA, VA"
23520817,CONDO,RES,NEW,0,7515 N Clarendon AVE #2,Portland,97203,$141 ,2,2.1,2,888,315,315,,9/15/2023,2,,9/13/2023,"$279,900 ",10/16/2023,"$279,900 ",2023,35,0,1,"CASH, CONV, FHA, VA"
24244129,CONDO,RES,NEW,0,8623 N Hodge AVE #3,Portland,97203,141,2,2.1,2,776,360,360,,4/2/2025,184,184,9/30/2024,"$279,900 ",4/30/2025,"$279,900 ",2024,40,0,,"CASH, CONV, FHA, VA"
24299108,CONDO,RES,NEW,0,7543 N Gilbert AVE #7,Portland,97203,$141 ,2,2.1,2,876,319,319,,3/22/2024,56,56,1/26/2024,"$279,900 ",5/24/2024,"$279,900 ",2023,50,0,1,"CASH, CONV, FHA, VA"
24408731,CONDO,RES,NEW,0,7460 N Macrum AVE #6,Portland,97203,141,2,2.1,2,861,336,325,,4/8/2024,0,0,4/8/2024,"$289,900 ",4/29/2024,"$279,900 ",2024,63,0,0,"CASH, CONV, FHA, VA"
24681289,CONDO,RES,NEW,0,7553 N Gilbert AVE #3,Portland,97203,$141 ,2,2.1,2,876,319,319,,5/20/2024,70,70,3/11/2024,"$279,900 ",6/28/2024,"$279,900 ",2023,50,0,1,"CASH, CONV, FHA, VA"
24002676,FLTHOME,RES,RESALE,4657.11,173 NE Bridgeton RD #20,Portland,97211,141,2,2,2,1306,216,214,"0-2,999SF",9/14/2024,185,,3/13/2024,"$282,500 ",10/25/2024,"$280,000 ",1970,,0,2,"CASH, CONV"
24283830,CONDO,RES,NEW,0,6627 N Fessenden ST #5,Portland,97203,$141 ,2,2.1,2,895,301,312,,5/6/2024,59,59,3/8/2024,"$269,900 ",5/24/2024,"$280,000 ",2024,33,0,,"CASH, CONV, FHA, VA"
24626768,CONDO,RES,NEW,2512.06,6610 N GREENWICH AVE #2,Portland,97217,141,1,1,1,640,415,437,,5/8/2024,14,14,4/24/2024,"$265,900 ",5/24/2024,"$280,000 ",2023,182,0,,"CONV, FHA"
23514992,DETACHD,RES,FIXER,2757.31,8705 N FOSS AVE,Portland,97203,$141 ,2,1,1,1070,261,261,"3K-4,999SF",9/18/2023,119,244,5/22/2023,"$279,900 ",10/13/2023,"$280,250 ",1943,,0,0,"CASH, REHAB"
23531818,CONDO,RES,REMOD,2695.35,11942 N JANTZEN BEACH AVE #11,Portland,97217,141,2,1.1,2,1120,243,250,,6/23/2023,98,98,3/17/2023,"$272,500 ",7/28/2023,"$280,700 ",1972,438,0,0,"CASH, CONV, FHA, VA"
24158933,DETACHD,RES,FIXER,3594.35,9325 N CENTRAL ST,Portland,97203,$141 ,2,1,2,1447,214,194,"5K-6,999SF",1/22/2025,26,26,12/27/2024,"$310,000 ",2/12/2025,"$281,020 ",1925,,0,,"CASH, REHAB"
23527021,FLTHOME,RES,REMOD,4133.09,429 N Bridgeton RD #3,Portland,97217,141,2,2,2,2044,146,138,"0-2,999SF",10/27/2023,172,,5/8/2023,"$299,000 ",11/16/2023,"$283,979 ",1960,,0,1,"CASH, CONV"
23106653,CONDO,RES,NEW,0,6826 N Montana AVE #5,Portland,97217,$141 ,2,2.1,2,849,317,334,,3/25/2024,110,110,12/6/2023,"$269,900 ",5/9/2024,"$284,000 ",2023,40,0,,"CASH, CONV, FHA, VA"
24329430,CONDO,RES,NEW,0,7478 N Macrum AVE #1,Portland,97203,141,2,2.1,2,861,325,329,,4/8/2024,88,88,1/11/2024,"$279,900 ",4/17/2024,"$284,000 ",2024,63,0,0,"CASH, CONV, FHA, VA"
24074053,CONDO,RES,RESALE,5000.56,5425 N MINNESOTA AVE #1,Portland,97217,$141 ,2,1,1,915,311,311,,8/10/2024,86,86,5/16/2024,"$285,000 ",9/13/2024,"$285,000 ",2017,300,0,,"CASH, CONV, FHA, VA"
24596918,DETACHD,RES,FIXER,1974.42,2626 N BALDWIN ST,Portland,97217,141,2,1,1,572,568,498,"5K-6,999SF",8/30/2024,81,81,6/10/2024,"$324,999 ",9/27/2024,"$285,000 ",1950,,0,,CASH
24685143,CONDO,RES,NEW,0,7545 N Gilbert AVE #6,Portland,97203,$141 ,2,2.1,2,876,318,325,,1/11/2024,7,,1/4/2024,"$278,900 ",2/13/2024,"$285,000 ",2023,50,0,1,"CASH, CONV, FHA, VA"
24544855,CONDO,RES,NEW,0,7474 N Macrum AVE #3,Portland,97203,141,2,2.1,2,886,293,321,,7/16/2024,57,57,5/20/2024,"$259,900 ",8/13/2024,"$285,200 ",2024,63,0,,"CASH, CONV, FHA, VA"
24224412,CONDO,RES,NEW,993.53,4325 N Mississippi AVE #2,Portland,97217,$141 ,1,1,1,654,440,440,,1/30/2025,197,197,7/17/2024,"$287,900 ",3/28/2025,"$287,900 ",2024,243,0,0,"CASH, CONV, VA"
23692730,CONDO,RES,NEW,0,7517 N Clarendon AVE #3,Portland,97203,141,2,2.1,2,888,315,325,,9/12/2023,88,,6/16/2023,"$279,900 ",10/13/2023,"$288,600 ",2023,35,0,1,"CASH, CONV, FHA, VA"
23542998,CONDO,RES,NEW,0,7519 N Clarendon AVE #4,Portland,97203,$141 ,2,2.1,2,888,315,325,,9/13/2023,0,,9/13/2023,"$279,900 ",11/3/2023,"$288,800 ",2023,35,0,1,"CASH, CONV, FHA, VA"
24258749,CONDO,RES,NEW,0,7555 N Gilbert AVE #2,Portland,97203,141,2,2.1,2,876,319,329,,7/17/2024,195,195,1/4/2024,"$279,900 ",8/20/2024,"$289,000 ",2023,50,0,1,"CASH, CONV, FHA, VA"
141065731,FLTHOME,RES,RESALE,3800,2630 N Hayden Island DR #47,Portland,97217,$141 ,2,2,2,1088,265,265,"0-2,999SF",4/1/2025,84,,1/7/2025,"$289,000 ",5/2/2025,"$289,000 ",2002,500,2,1,"CASH, OWNCONT, OWNCRRY"
23491249,CONDO,RES,NEW,0,7521 N Clarendon AVE #5,Portland,97203,141,2,2.1,2,888,315,326,,9/13/2023,89,,6/16/2023,"$279,900 ",10/30/2023,"$289,900 ",2023,35,0,1,"CASH, CONV, FHA, VA"
23280309,CONDO,RES,NEW,0,5215 N Maryland AVE #4,Portland,97217,$141 ,2,1.1,2,880,363,329,,8/4/2023,100,,4/26/2023,"$319,900 ",9/6/2023,"$290,000 ",2023,55,0,,"CASH, CONV, FHA, VA"
23512887,CONDO,RES,NEW,0,6830 N Montana AVE #3,Portland,97217,141,2,2.1,2,860,337,337,,12/15/2023,9,,12/6/2023,"$289,900 ",1/24/2024,"$290,000 ",2023,40,0,,"CASH, CONV, FHA, VA"
23578725,CONDO,RES,RESALE,4086.54,2050 N KILLINGSWORTH ST #10,Portland,97217,$141 ,1,1,1,656,442,442,,11/6/2023,88,88,8/10/2023,"$290,000 ",12/1/2023,"$290,000 ",2020,194,0,,"CASH, CONV"
150061441,CONDO,RES,REMOD,3604.22,4718 N MONTANA AVE,Portland,97217,141,1,1,2,984,294,295,,4/13/2025,10,10,4/3/2025,"$289,900 ",5/12/2025,"$290,500 ",1945,275,0,,"CASH, CONV"
24571271,CONDO,RES,NEW,0,7451 N MOHAWK AVE #11,Portland,97203,$141 ,2,1.1,2,889,354,328,,5/5/2024,17,17,4/18/2024,"$314,900 ",5/17/2024,"$292,000 ",2024,25,0,0,"CASH, CONV, FHA, VA"
24157111,CONDO,RES,NEW,0,8693 N Burrage AVE #3,Portland,97217,141,2,1.1,2,791,366,370,,1/15/2024,8,,1/7/2024,"$289,900 ",2/13/2024,"$293,000 ",2023,50,0,,"CASH, CONV, FHA, VA"
24464173,CONDO,RES,NEW,0,7567 N Gravenstein AVE #5,Portland,97217,$141 ,2,2.1,2,916,327,319,,9/3/2024,106,106,5/20/2024,"$299,900 ",9/27/2024,"$293,000 ",2024,56,0,,"CASH, CONV, FHA, VA"
24296352,CONDO,RES,NEW,0,7472 N Macrum AVE #4,Portland,97203,141,2,2.1,2,832,312,352,,5/2/2024,56,56,3/7/2024,"$259,900 ",5/31/2024,"$293,500 ",2024,63,0,,"CASH, CONV, FHA, VA"
23509484,ATTACHD,RES,FIXER,2460.1,3835 N JUNEAU ST,Portland,97217,141,3,1,1,988,278,297,"0-2,999SF",8/13/2023,26,26,7/18/2023,"$275,000 ",8/30/2023,"$294,000 ",1973,181,1,1,"CASH, CONV"
24252415,DETACHD,RES,FIXER,3514.49,6023 N AMHERST ST,Portland,97203,141,2,1.1,2,1711,175,171,"3K-4,999SF",5/2/2024,6,6,4/26/2024,"$300,000 ",5/20/2024,"$294,000 ",1909,,0,,"CASH, REHAB"
23379344,CONDO,RES,RESALE,4652.08,1455 N KILLINGSWORTH ST #318,Portland,97217,141,1,1,1,654,458,451,,8/5/2023,3,72,8/2/2023,"$299,900 ",9/5/2023,"$295,000 ",2012,398,1,,"CASH, CONV"
23511578,DETACHD,RES,RESALE,2440,9400 NE GERTZ CT,Portland,97211,141,3,1,1,1410,212,209,"5K-6,999SF",10/25/2023,2,64,10/23/2023,"$300,000 ",11/7/2023,"$295,000 ",1944,80,0,,"CASH, CONV, FHA, OWNCRRY, VA"
24008970,CONDO,RES,RESALE,4149.16,1424 N SIMPSON ST #9,Portland,97217,141,1,1,1,651,453,453,,2/29/2024,14,14,2/15/2024,"$295,000 ",3/29/2024,"$295,000 ",2021,239,0,0,"CASH, CONV"
24090151,CONDO,RES,REMOD,4256.72,127 N HAYDEN BAY DR,Portland,97217,$141 ,1,1,1,905,341,325,,3/25/2024,59,357,1/26/2024,"$308,750 ",4/5/2024,"$295,000 ",1991,553,1,1,"CASH, CONV, VA"
24427498,CONDO,RES,NEW,0,7563 N Gravenstein AVE #4,Portland,97217,141,2,2.1,2,916,327,322,,5/20/2024,38,38,4/12/2024,"$299,900 ",6/20/2024,"$295,000 ",2024,56,0,,"CASH, CONV, FHA, VA"
24531192,ATTACHD,RES,NEW,0,8522 N Endicott AVE #3,Portland,97217,$141 ,2,2.1,2,914,327,322,"0-2,999SF",1/31/2025,394,394,1/3/2024,"$298,900 ",3/7/2025,"$295,000 ",2023,,0,,"CASH, CONV, FHA, VA"
24374115,CONDO,RES,NEW,0,7555 N Gravenstein AVE #2,Portland,97217,141,2,2.1,2,927,323,320,,11/11/2024,68,68,9/4/2024,"$299,900 ",11/27/2024,"$297,000 ",2024,56,0,,"CASH, CONV, FHA, VA"
23549590,CONDO,RES,RESALE,3979.19,109 N HAYDEN BAY DR,Portland,97217,$141 ,1,1,2,728,432,408,,8/29/2023,74,74,6/16/2023,"$315,000 ",10/6/2023,"$297,500 ",1983,457,0,1,"CALL-SA, CASH, CONV, FHA, VA"
23477804,ATTACHD,RES,RESALE,1620.16,8641 N WILLAMETTE BLVD,Portland,97203,141,2,1.1,2,1200,248,248,"0-2,999SF",2/27/2024,152,152,9/28/2023,"$297,600 ",4/12/2024,"$297,600 ",2002,,0,,CONV
24119419,ATTACHD,RES,NEW,0,5449 N Cecelia ST,Portland,97203,$141 ,2,2.1,2,846,354,352,"0-2,999SF",7/17/2024,30,30,6/17/2024,"$299,900 ",8/16/2024,"$298,000 ",2024,,0,,"CASH, CONV, FHA, VA"
23254707,CONDO,RES,NEW,0,8103 N Syracuse ST #5,Portland,97203,141,2,1.1,2,956,312,312,,12/12/2023,97,,9/6/2023,"$298,800 ",1/8/2024,"$298,800 ",2023,33,0,,"CASH, CONV, FHA, VA"
23187580,CONDO,RES,NEW,1000,6610 N GREENWICH AVE #12,Portland,97217,$141 ,2,1,1,713,419,419,,12/15/2023,147,288,7/21/2023,"$299,000 ",2/27/2024,"$299,000 ",2022,182,0,,"CONV, FHA"
23507208,CONDO,RES,NEW,2500,6610 N GREENWICH AVE #7,Portland,97217,141,2,1,1,713,419,419,,8/29/2023,92,180,5/29/2023,"$299,000 ",9/28/2023,"$299,000 ",2022,,0,,"CONV, FHA"
24518960,CONDO,RES,RESALE,4073.64,6727 N Salem AVE,Portland,97203,$141 ,2,1.1,3,1059,282,282,,3/27/2025,126,126,11/21/2024,"$299,000 ",6/2/2025,"$299,000 ",2007,499,1,,"CASH, CONV"
24599980,CONDO,RES,APPROX,4073.64,6723 N SALEM AVE,Portland,97203,141,2,1.1,3,1012,296,295,,8/9/2024,32,32,7/8/2024,"$299,900 ",9/12/2024,"$299,000 ",2008,499,1,,"CASH, CONV"
23008220,CONDO,RES,NEW,0,7513 N Clarendon AVE #1,Portland,97203,$141 ,2,2.1,2,1027,282,292,,12/11/2023,178,,6/16/2023,"$289,900 ",1/8/2024,"$299,900 ",2023,35,0,1,"CASH, CONV, FHA, VA"
23481426,CONDO,RES,NEW,0,8689 N Burrage AVE #2,Portland,97217,141,2,1.1,2,791,379,379,,9/29/2023,42,,8/18/2023,"$299,900 ",10/27/2023,"$299,900 ",2023,50,0,,"CASH, CONV, FHA, VA"
23121471,CONDO,RES,RESALE,8012.57,6610 N GREENWICH AVE #6,Portland,97217,$141 ,2,1,1,713,420,420,,7/7/2023,67,127,5/1/2023,"$299,800 ",8/4/2023,"$300,000 ",2022,182,0,,"CONV, FHA"
23133634,DETACHD,RES,FIXER,2449.71,9524 N BURR AVE,Portland,97203,141,4,1,1,1089,275,275,"5K-6,999SF",7/4/2023,6,6,6/28/2023,"$299,950 ",7/27/2023,"$300,000 ",1954,,1,,CASH
23244892,CONDO,RES,NEW,0,7180 N Reno AVE,Portland,97203,$141 ,2,2,2,1008,307,297,,11/29/2023,82,,9/8/2023,"$309,900 ",12/28/2023,"$300,000 ",2023,158,0,,"CASH, CONV, FHA, VA"
23600322,ATTACHD,RES,RESALE,2683.05,3906 N JUNEAU ST,Portland,97217,141,3,1,1,978,306,306,"0-2,999SF",8/11/2023,8,8,8/3/2023,"$299,900 ",9/12/2023,"$300,000 ",1972,180,1,0,"CASH, CONV"
23622198,CONDO,RES,NEW,0,5213 N Maryland AVE #5,Portland,97217,$141 ,2,1.1,2,880,357,340,,8/2/2023,14,,7/19/2023,"$314,900 ",8/31/2023,"$300,000 ",2023,55,0,,"CASH, CONV, FHA, VA"
24112174,CONDO,RES,NEW,0,8365 N Swenson ST #2,Portland,97203,141,2,2.1,2,932,321,321,,9/25/2024,44,44,8/12/2024,"$299,900 ",10/30/2024,"$300,000 ",2024,50,0,,"CASH, CONV, FHA, VA"
